"hc_x","hc_y","next_event_type","event_and_next_event_type","event_description","batter_name","pitcher_name","outs","balls","strikes","hit_trajectory","fld_score","bat_score","post_fld_score","post_bat_score","is_hit_into_play","is_hit_into_play_basehit","bat_side","pitch_hand","sport_id","game_pk","at_bat_number","event_inning","top_inning_sw","game_date"
,,,"walk","Brayan Morales walks.   Drew Avans to 2nd.  ","Brayan Morales","Ian McKinney",1,3,1,,4,1,4,1,0,0,"R","L",13,"576624.00",17,2,"Y","2019-04-26"
"119.24","168.99","field_out","field_out","Marcus Chiu grounds out, shortstop Johnny Adams to first baseman Joe Rizzo.   Connor Wong to 3rd.    Carlos Rincon to 2nd.  ","Marcus Chiu","Collin Kober",1,3,2,"ground_ball",4,5,4,5,1,0,"R","R",13,"576624.00",41,4,"Y","2019-04-26"
"79.26","132.65","single","single","Brayan Morales singles on a line drive to left fielder Jack Larsen.  ","Brayan Morales","Ian McKinney",0,3,2,"line_drive",4,2,4,2,1,1,"R","L",13,"576624.00",35,4,"Y","2019-04-26"
,,,"strikeout","Brayan Morales strikes out swinging.  ","Brayan Morales","Joey Gerber",0,0,2,,4,8,4,8,0,0,"R","R",13,"576624.00",80,9,"Y","2019-04-26"
"160.30","140.52","single","single","Miguel Vargas singles on a ground ball to right fielder Reniel Ozuna.  ","Miguel Vargas","Ricky Salinas",0,2,0,"ground_ball",5,3,5,3,1,1,"R","R",14,"577326.00",24,3,"Y","2019-04-26"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Oliver Ortega",0,2,2,,1,2,1,2,0,0,"R","R",13,"576420.00",27,4,"Y","2019-04-25"
"145.16","85.40","single","single","Hunter Feduccia singles on a line drive to center fielder Michael Siani.  ","Hunter Feduccia","Alexis Diaz",2,3,1,"line_drive",4,3,4,3,1,1,"L","R",14,"577325.00",36,4,"Y","2019-04-25"
"107.19","165.77","field_out","field_out","Brandon Montgomery grounds out, third baseman Zane Gurwitz to first baseman Jordan Zimmerman.  ","Brandon Montgomery","Jorge Tavarez",0,2,2,"ground_ball",3,3,3,3,1,0,"R","R",13,"576420.00",53,7,"Y","2019-04-25"
"152.43","72.68","field_out","field_out","Jacob Amaya flies out to center fielder Michael Siani.  ","Jacob Amaya","Alexis Diaz",1,2,2,"fly_ball",4,3,4,3,1,0,"R","R",14,"577325.00",35,4,"Y","2019-04-25"
,,,"walk","Dillon Paulson walks.   Miguel Vargas to 2nd.  ","Dillon Paulson","Jared Solomon",2,3,0,,1,2,1,2,0,0,"L","R",14,"577325.00",24,3,"Y","2019-04-25"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Oliver Ortega",1,2,2,,0,1,0,1,0,0,"R","R",13,"576420.00",10,2,"Y","2019-04-25"
,,,"walk","Starling Heredia walks.  ","Starling Heredia","Oliver Ortega",2,3,1,,1,2,1,2,0,0,"R","R",13,"576420.00",29,4,"Y","2019-04-25"
,,,"walk","Hunter Feduccia walks.  ","Hunter Feduccia","Jerry D'Andrea",1,3,0,,8,3,8,3,0,0,"L","L",14,"577325.00",61,7,"Y","2019-04-25"
"165.94","141.55","field_out","field_out","Brandon Montgomery pops out to second baseman Alvaro Rubalcaba.  ","Brandon Montgomery","Oliver Ortega",2,3,2,"popup",1,2,1,2,1,0,"R","R",13,"576420.00",30,4,"Y","2019-04-25"
"163.52","105.21","single","single","Brayan Morales singles on a line drive to right fielder Ryan Vega.  ","Brayan Morales","Brett Hanewich",0,0,2,"line_drive",1,2,1,2,1,1,"R","R",13,"576420.00",34,5,"Y","2019-04-25"
,,,"strikeout","Brandon Montgomery strikes out swinging.  ","Brandon Montgomery","Jorge Tavarez",2,2,2,,3,3,3,3,0,0,"R","R",13,"576420.00",70,9,"Y","2019-04-25"
,,,"strikeout","Brandon Montgomery strikes out swinging.  ","Brandon Montgomery","Oliver Ortega",2,1,2,,0,1,0,1,0,0,"R","R",13,"576420.00",11,2,"Y","2019-04-25"
"140.31","70.26","field_out","field_out","Hunter Feduccia flies out to center fielder Michael Siani.  ","Hunter Feduccia","Jared Solomon",2,3,2,"fly_ball",1,2,1,2,1,0,"L","R",14,"577325.00",17,2,"Y","2019-04-25"
,,,"hit_by_pitch","Devin Mann hit by pitch.  ","Devin Mann","Brett Hanewich",0,1,0,,2,3,2,3,0,0,"R","R",13,"576420.00",45,6,"Y","2019-04-25"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","Oliver Ortega",0,0,2,,0,1,0,1,0,0,"R","R",13,"576420.00",9,2,"Y","2019-04-25"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Oliver Ortega",2,2,2,,0,1,0,1,0,0,"R","R",13,"576420.00",5,1,"Y","2019-04-25"
,,,"strikeout","Jacob Amaya called out on strikes.  ","Jacob Amaya","Jerry D'Andrea",0,1,2,,8,3,8,3,0,0,"R","L",14,"577325.00",60,7,"Y","2019-04-25"
,,,"strikeout","Jacob Amaya called out on strikes.  ","Jacob Amaya","Jared Solomon",1,1,2,,1,2,1,2,0,0,"R","R",14,"577325.00",16,2,"Y","2019-04-25"
"110.22","171.83","field_out","field_out","Devin Mann grounds out, third baseman Zane Gurwitz to first baseman Jordan Zimmerman.  ","Devin Mann","Jorge Tavarez",2,0,0,"ground_ball",3,3,3,3,1,0,"R","R",13,"576420.00",63,8,"Y","2019-04-25"
"107.19","168.80","field_out","field_out","Marcus Chiu grounds out, third baseman Zane Gurwitz to first baseman Jordan Zimmerman.  ","Marcus Chiu","Jorge Tavarez",0,0,0,"ground_ball",3,3,3,3,1,0,"R","R",13,"576420.00",68,9,"Y","2019-04-25"
"116.69","157.48","force_out","force_out","Miguel Vargas grounds into a force out, shortstop Miguel Hernandez to second baseman Jonathan Willems.   Niko Hulsizer out at 2nd.  ","Miguel Vargas","Jerry D'Andrea",2,0,2,"ground_ball",8,3,8,3,1,0,"R","L",14,"577325.00",64,7,"Y","2019-04-25"
,,,"strikeout","Dillon Paulson strikes out swinging.  ","Dillon Paulson","Alexis Diaz",2,1,2,,4,3,4,3,0,0,"L","R",14,"577325.00",44,5,"Y","2019-04-25"
"114.87","154.45","field_out","field_out","Jacob Amaya lines out softly to shortstop Miguel Hernandez.  ","Jacob Amaya","Jared Solomon",0,1,0,"line_drive",0,0,0,0,1,0,"R","R",14,"577325.00",1,1,"Y","2019-04-25"
"116.88","156.08","field_out","field_out","Brayan Morales grounds out, shortstop Leonardo Rivas to first baseman Jordan Zimmerman.  ","Brayan Morales","Erik Manoah Jr.",0,1,0,"ground_ball",3,3,3,3,1,0,"R","R",13,"576420.00",75,10,"Y","2019-04-25"
"174.84","55.12","double","double","Hunter Feduccia doubles (5) on a fly ball to right fielder Reniel Ozuna.  ","Hunter Feduccia","Jared Solomon",1,1,0,"fly_ball",0,0,0,0,1,1,"L","R",14,"577325.00",2,1,"Y","2019-04-25"
,,,"strikeout","Marcus Chiu called out on strikes.  ","Marcus Chiu","Brett Hanewich",0,1,2,,2,3,2,3,0,0,"R","R",13,"576420.00",46,6,"Y","2019-04-25"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Jorge Tavarez",1,3,2,,3,3,3,3,0,0,"R","R",13,"576420.00",69,9,"Y","2019-04-25"
,,,"walk","Miguel Vargas walks.  ","Miguel Vargas","Jared Solomon",2,3,2,,1,2,1,2,0,0,"R","R",14,"577325.00",23,3,"Y","2019-04-25"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","Oliver Ortega",1,2,2,,1,2,1,2,0,0,"R","R",13,"576420.00",28,4,"Y","2019-04-25"
"184.53","88.43","field_out","field_out","Miguel Vargas flies out to right fielder Reniel Ozuna.  ","Miguel Vargas","Alexis Diaz",1,1,0,"fly_ball",4,3,4,3,1,0,"R","R",14,"577325.00",43,5,"Y","2019-04-25"
"111.43","168.20","field_out","field_out","Starling Heredia grounds out, third baseman Zane Gurwitz to first baseman Jordan Zimmerman.  ","Starling Heredia","Brett Hanewich",2,1,1,"ground_ball",2,3,2,3,1,0,"R","R",13,"576420.00",47,6,"Y","2019-04-25"
,,,"strikeout","Brayan Morales strikes out swinging, catcher Ryan Scott to first baseman Jordan Zimmerman.  ","Brayan Morales","Oliver Ortega",0,0,2,,0,1,0,1,0,0,"R","R",13,"576420.00",16,3,"Y","2019-04-25"
,,,"walk","Dillon Paulson walks.  ","Dillon Paulson","Jared Solomon",1,3,2,,1,0,1,0,0,0,"L","R",14,"577325.00",12,2,"Y","2019-04-25"
,,,"strikeout","Brayan Morales called out on strikes.  ","Brayan Morales","Jorge Tavarez",1,0,2,,3,3,3,3,0,0,"R","R",13,"576420.00",54,7,"Y","2019-04-25"
"196.64","113.27","field_out","field_out","Miguel Vargas flies out to right fielder Reniel Ozuna.  ","Miguel Vargas","Jared Solomon",0,2,2,"fly_ball",1,0,1,0,1,0,"R","R",14,"577325.00",11,2,"Y","2019-04-25"
"82.92","106.60","field_out","field_out","Jacob Amaya lines out to left fielder John Valente.  ","Jacob Amaya","Kacey Murphy",0,1,1,"line_drive",0,0,0,0,1,0,"R","L",14,"577468.00",4,1,"N","2019-04-24"
,,,"walk","Jacob Amaya walks.  ","Jacob Amaya","Kacey Murphy",0,3,1,,2,1,2,1,0,0,"R","L",14,"577468.00",40,5,"N","2019-04-24"
,,,"walk","Brayan Morales walks.  ","Brayan Morales","Andrew Wantz",0,3,0,,0,1,0,1,0,0,"R","R",13,"576419.00",17,3,"Y","2019-04-24"
"112.00","178.68","field_out","field_out","Jacob Amaya grounds out, third baseman Luke Sherley to first baseman Jordan Pearce.  ","Jacob Amaya","Kacey Murphy",0,1,1,"ground_ball",2,0,2,0,1,0,"R","L",14,"577468.00",21,3,"N","2019-04-24"
"60.55","99.75","double","double","Marcus Chiu doubles (3) on a line drive to left fielder Kyle Survance.  ","Marcus Chiu","Denny Brady",0,2,1,"line_drive",1,1,1,1,1,1,"R","R",13,"576419.00",43,6,"Y","2019-04-24"
,,,"hit_by_pitch","Marcus Chiu hit by pitch.    Devin Mann to 2nd.  ","Marcus Chiu","Denny Brady",2,2,2,,1,3,1,3,0,0,"R","R",13,"576419.00",55,7,"Y","2019-04-24"
"96.29","128.22","field_out","field_out","Brandon Montgomery pops out to shortstop Alvaro Rubalcaba.  ","Brandon Montgomery","Denny Brady",0,0,1,"popup",1,1,1,1,1,0,"R","R",13,"576419.00",51,7,"Y","2019-04-24"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Denny Brady",2,1,2,,1,1,1,1,0,0,"R","R",13,"576419.00",38,5,"Y","2019-04-24"
"122.29","104.79","single","single","Miguel Vargas singles on a ground ball to center fielder Reece Hampton, deflected by second baseman Jose King.  ","Miguel Vargas","Kacey Murphy",0,0,0,"ground_ball",2,0,2,0,1,1,"R","L",14,"577468.00",31,4,"N","2019-04-24"
"101.74","27.68","home_run","home_run","Starling Heredia homers (2) on a fly ball to center field.  ","Starling Heredia","Andrew Wantz",1,0,1,"fly_ball",0,0,0,1,1,1,"R","R",13,"576419.00",10,2,"Y","2019-04-24"
"89.63","183.34","field_out","field_out","Tre Todd pops out to third baseman Leonardo Rivas in foul territory.  ","Tre Todd","Isaac Mattson",1,1,2,"popup",1,3,1,3,1,0,"L","R",13,"576419.00",62,8,"Y","2019-04-24"
"84.14","95.70","field_out","field_out","Miguel Vargas flies out to left fielder John Valente.  ","Miguel Vargas","Kacey Murphy",2,2,2,"fly_ball",2,3,2,3,1,0,"R","L",14,"577468.00",44,5,"N","2019-04-24"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Isaac Mattson",2,1,2,,2,3,2,3,0,0,"R","R",13,"576419.00",70,9,"Y","2019-04-24"
"166.51","177.47","field_out","field_out","Jacob Amaya pops out to first baseman Jordan Pearce in foul territory.  ","Jacob Amaya","Sandel De La Cruz",0,1,0,"popup",2,3,2,3,1,0,"R","R",14,"577468.00",56,7,"N","2019-04-24"
,,,"strikeout","Starling Heredia called out on strikes.  ","Starling Heredia","Andrew Wantz",2,3,2,,0,1,0,1,0,0,"R","R",13,"576419.00",22,3,"Y","2019-04-24"
"153.22","64.02","field_out","field_out","Brandon Montgomery flies out to center fielder Torii Hunter.  ","Brandon Montgomery","Andrew Wantz",2,1,2,"fly_ball",0,1,0,1,1,0,"R","R",13,"576419.00",13,2,"Y","2019-04-24"
"146.56","101.57","single","single","Tre Todd singles on a ground ball to center fielder Torii Hunter.  ","Tre Todd","Simon Mathews",1,3,2,"ground_ball",1,1,1,1,1,1,"L","R",13,"576419.00",30,4,"Y","2019-04-24"
,,,"strikeout","Brandon Montgomery called out on strikes.  ","Brandon Montgomery","Isaac Mattson",2,0,2,,1,3,1,3,0,0,"R","R",13,"576419.00",63,8,"Y","2019-04-24"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Denny Brady",1,2,2,,1,1,1,1,0,0,"R","R",13,"576419.00",45,6,"Y","2019-04-24"
"180.44","116.29","single","single","Miguel Vargas singles on a ground ball to right fielder Ulrich Bojarski.   Chris Roller scores.    James Outman scores.  ","Miguel Vargas","Sandel De La Cruz",2,2,0,"ground_ball",2,3,2,5,1,1,"R","R",14,"577468.00",60,7,"N","2019-04-24"
,,,"strikeout","Brayan Morales strikes out swinging.  ","Brayan Morales","Isaac Mattson",0,1,2,,2,3,2,3,0,0,"R","R",13,"576419.00",68,9,"Y","2019-04-24"
,,,"strikeout","Marcus Chiu strikes out swinging.  ","Marcus Chiu","Andrew Wantz",2,2,2,,0,0,0,0,0,0,"R","R",13,"576419.00",4,1,"Y","2019-04-24"
,,,"walk","Starling Heredia walks.  ","Starling Heredia","Isaac Mattson",0,3,2,,1,3,1,3,0,0,"R","R",13,"576419.00",60,8,"Y","2019-04-24"
,,,"strikeout","Marcus Chiu called out on strikes.  ","Marcus Chiu","Andrew Wantz",1,3,2,,0,1,0,1,0,0,"R","R",13,"576419.00",20,3,"Y","2019-04-24"
"101.13","90.67","single","single","Tre Todd singles on a line drive to center fielder Torii Hunter.  ","Tre Todd","Andrew Wantz",2,0,0,"line_drive",0,1,0,1,1,1,"L","R",13,"576419.00",12,2,"Y","2019-04-24"
"75.66","52.70","double","double","Miguel Vargas doubles (5) on a line drive to left fielder John Valente.   Jacob Amaya scores.    Chris Roller scores.    Romer Cuadrado scores.  ","Miguel Vargas","Yaya Chentouf",2,0,0,"line_drive",2,5,2,8,1,1,"R","R",14,"577468.00",72,8,"N","2019-04-24"
"141.71","89.46","single","single","Devin Mann singles on a line drive to center fielder Torii Hunter.   Donovan Casey scores.  ","Devin Mann","Denny Brady",2,1,2,"line_drive",1,2,1,3,1,1,"R","R",13,"576419.00",54,7,"Y","2019-04-24"
,,,"walk","Miguel Vargas walks.  ","Miguel Vargas","Kacey Murphy",0,3,2,,2,0,2,0,0,0,"R","L",14,"577468.00",13,2,"N","2019-04-24"
"163.52","91.88","field_out","field_out","Brayan Morales flies out to right fielder Kevin Williams.  ","Brayan Morales","Denny Brady",0,2,2,"fly_ball",1,1,1,1,1,0,"R","R",13,"576419.00",36,5,"Y","2019-04-24"
,,,"walk","Tre Todd walks.  ","Tre Todd","Denny Brady",0,3,2,,1,1,1,1,0,0,"L","R",13,"576419.00",50,7,"Y","2019-04-24"
"140.50","54.33","field_out","field_out","Devin Mann flies out to center fielder Torii Hunter.   Brayan Morales to 3rd.  ","Devin Mann","Andrew Wantz",1,0,2,"fly_ball",0,0,0,0,1,0,"R","R",13,"576419.00",3,1,"Y","2019-04-24"
,,,"walk","Devin Mann walks.  ","Devin Mann","Andrew Wantz",1,3,1,,0,1,0,1,0,0,"R","R",13,"576419.00",19,3,"Y","2019-04-24"
"155.04","202.11","field_out","field_out","Brayan Morales pops out to first baseman Jordan Zimmerman in foul territory.  ","Brayan Morales","Denny Brady",1,2,2,"popup",1,1,1,1,1,0,"R","R",13,"576419.00",52,7,"Y","2019-04-24"
,,,"strikeout","Brandon Montgomery strikes out swinging.  ","Brandon Montgomery","Simon Mathews",1,2,2,,1,1,1,1,0,0,"R","R",13,"576419.00",31,4,"Y","2019-04-24"
"85.95","110.84","single","single","Jacob Amaya singles on a line drive to left fielder John Valente.  ","Jacob Amaya","Yaya Chentouf",1,1,2,"line_drive",2,5,2,5,1,1,"R","R",14,"577468.00",68,8,"N","2019-04-24"
"129.00","179.70","single","single","Brayan Morales singles on a ground ball to pitcher Andrew Wantz.  ","Brayan Morales","Andrew Wantz",0,1,2,"ground_ball",0,0,0,0,1,1,"R","R",13,"576419.00",1,1,"Y","2019-04-24"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Aaron Hernandez",1,2,2,,0,0,0,0,0,0,"R","R",13,"576418.00",27,4,"Y","2019-04-23"
,,,"walk","Dillon Paulson walks.  ","Dillon Paulson","Angel De Jesus",1,3,2,,4,2,4,2,0,0,"L","R",14,"577467.00",61,7,"N","2019-04-23"
"109.94","180.98","fielders_choice_out","fielders_choice_out","Jacob Amaya reaches on a fielder's choice out, third baseman John Valente to catcher Sam McMillan.   Dillon Paulson out at home.    Chris Roller to 2nd.  ","Jacob Amaya","Gio Arriera",1,1,2,"ground_ball",2,2,2,2,1,0,"R","R",14,"577467.00",42,5,"N","2019-04-23"
"127.18","76.13","field_out","field_out","Starling Heredia flies out to center fielder Kyle Survance.   Carlos Rincon to 3rd.  ","Starling Heredia","Aaron Hernandez",1,3,2,"fly_ball",0,0,0,0,1,0,"R","R",13,"576418.00",11,2,"Y","2019-04-23"
,,,"strikeout","Starling Heredia called out on strikes.  ","Starling Heredia","Kyle Bradish",1,1,2,,0,0,0,0,0,0,"R","R",13,"576418.00",47,7,"Y","2019-04-23"
,,,"strikeout","Hunter Feduccia strikes out swinging.  ","Hunter Feduccia","Gio Arriera",1,3,2,,0,0,0,0,0,0,"L","R",14,"577467.00",7,1,"N","2019-04-23"
"133.23","191.82","sac_bunt","sac_bunt","Brandon Montgomery out on a sacrifice bunt, pitcher Austin Warren to first baseman Franklin Torres.   Drew Avans scores.  ","Brandon Montgomery","Austin Warren",0,0,0,"ground_ball",0,2,0,3,1,0,"R","R",13,"576418.00",71,10,"Y","2019-04-23"
"105.37","156.08","field_out","field_out","Brandon Montgomery grounds out, shortstop Leonardo Rivas to first baseman Franklin Torres.  ","Brandon Montgomery","Kyle Bradish",0,0,0,"ground_ball",0,0,0,0,1,0,"R","R",13,"576418.00",53,8,"Y","2019-04-23"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Austin Warren",0,2,2,,0,0,0,0,0,0,"R","R",13,"576418.00",62,9,"Y","2019-04-23"
"48.60","101.90","double","double","Jacob Amaya doubles (7) on a line drive to left fielder Reece Hampton.  ","Jacob Amaya","Angel De Jesus",0,3,2,"line_drive",4,2,4,2,1,1,"R","R",14,"577467.00",66,8,"N","2019-04-23"
"96.76","172.87","field_out","field_out","Jacob Amaya grounds out, third baseman John Valente to first baseman Jordan Pearce.  ","Jacob Amaya","Gio Arriera",2,3,2,"ground_ball",2,0,2,0,1,0,"R","R",14,"577467.00",26,3,"N","2019-04-23"
"101.83","89.22","field_out","field_out","Hunter Feduccia flies out to left fielder Reece Hampton.  ","Hunter Feduccia","Gio Arriera",0,0,0,"fly_ball",2,0,2,0,1,0,"L","R",14,"577467.00",31,4,"N","2019-04-23"
"177.36","111.02","field_out","field_out","Jacob Amaya lines out to right fielder Avery Tuck.  ","Jacob Amaya","Gio Arriera",0,1,0,"line_drive",0,0,0,0,1,0,"R","R",14,"577467.00",6,1,"N","2019-04-23"
"70.85","53.72","field_out","field_out","Brandon Montgomery flies out to left fielder Kevin Williams.  ","Brandon Montgomery","Kyle Bradish",2,0,0,"fly_ball",0,0,0,0,1,0,"R","R",13,"576418.00",34,5,"Y","2019-04-23"
,,,"strikeout","Dillon Paulson called out on strikes.  ","Dillon Paulson","Jose Vasquez",1,1,2,,4,3,4,3,0,0,"L","R",14,"577467.00",77,9,"N","2019-04-23"
"53.16","131.30","field_out","field_out","Hunter Feduccia flies out to left fielder Reece Hampton.  ","Hunter Feduccia","Gio Arriera",2,1,0,"fly_ball",2,2,2,2,1,0,"L","R",14,"577467.00",43,5,"N","2019-04-23"
,,,"strikeout","Starling Heredia strikes out swinging.  ","Starling Heredia","Austin Warren",2,1,2,,0,0,0,0,0,0,"R","R",13,"576418.00",63,9,"Y","2019-04-23"
,,,"strikeout","Devin Mann strikes out swinging.  ","Devin Mann","Aaron Hernandez",0,3,2,,0,0,0,0,0,0,"R","R",13,"576418.00",10,2,"Y","2019-04-23"
"213.87","105.95","double","double","Dillon Paulson doubles (6) on a fly ball to right fielder Avery Tuck.   James Outman scores.    Miguel Vargas to 3rd.  ","Dillon Paulson","Gio Arriera",1,1,0,"fly_ball",2,0,2,1,1,1,"L","R",14,"577467.00",40,5,"N","2019-04-23"
,,,"hit_by_pitch","Marcus Chiu hit by pitch.  ","Marcus Chiu","Aaron Hernandez",2,3,2,,0,0,0,0,0,0,"R","R",13,"576418.00",12,2,"Y","2019-04-23"
,,,"walk","Marcus Chiu walks.   Devin Mann to 2nd.  ","Marcus Chiu","Kyle Bradish",2,3,2,,0,0,0,0,0,0,"R","R",13,"576418.00",48,7,"Y","2019-04-23"
"99.32","167.59","field_out","field_out","Marcus Chiu grounds out, third baseman Zane Gurwitz to first baseman David MacKinnon.  ","Marcus Chiu","Kyle Bradish",0,1,0,"ground_ball",0,0,0,0,1,0,"R","R",13,"576418.00",32,5,"Y","2019-04-23"
"187.14","112.47","field_out","field_out","Brandon Montgomery flies out to right fielder Torii Hunter.  ","Brandon Montgomery","Aaron Hernandez",2,3,1,"fly_ball",0,0,0,0,1,0,"R","R",13,"576418.00",14,2,"Y","2019-04-23"
"145.93","123.70","single","single","Miguel Vargas singles on a fly ball to center fielder Parker Meadows.   James Outman to 2nd.  ","Miguel Vargas","Gio Arriera",0,1,1,"fly_ball",2,0,2,0,1,1,"R","R",14,"577467.00",38,5,"N","2019-04-23"
"151.51","145.50","field_out","field_out","Miguel Vargas pops out to second baseman Luke Sherley.  ","Miguel Vargas","Angel De Jesus",2,2,2,"popup",4,3,4,3,1,0,"R","R",14,"577467.00",71,8,"N","2019-04-23"
"168.24","103.42","field_out","field_out","Miguel Vargas flies out to right fielder Avery Tuck.  ","Miguel Vargas","Gio Arriera",1,0,2,"fly_ball",0,0,0,0,1,0,"R","R",14,"577467.00",15,2,"N","2019-04-23"
,,,"walk","Devin Mann walks.  ","Devin Mann","Kyle Bradish",1,3,0,,0,0,0,0,0,0,"R","R",13,"576418.00",46,7,"Y","2019-04-23"
"109.43","71.48","field_out","field_out","Dillon Paulson flies out to center fielder Parker Meadows.  ","Dillon Paulson","Gio Arriera",0,2,1,"fly_ball",2,0,2,0,1,0,"L","R",14,"577467.00",24,3,"N","2019-04-23"
,,,"strikeout","Devin Mann called out on strikes.  ","Devin Mann","Aaron Hernandez",0,1,2,,0,0,0,0,0,0,"R","R",13,"576418.00",26,4,"Y","2019-04-23"
,,,"walk","Marcus Chiu walks.  ","Marcus Chiu","Austin Warren",0,3,2,,0,0,0,0,0,0,"R","R",13,"576418.00",69,10,"Y","2019-04-23"
"139.34","96.32","field_out","field_out","Hunter Feduccia lines out to center fielder Parker Meadows.  ","Hunter Feduccia","Angel De Jesus",0,0,0,"line_drive",4,2,4,2,1,0,"L","R",14,"577467.00",67,8,"N","2019-04-23"
"123.12","152.59","field_out","field_out","Miguel Vargas grounds out, shortstop Jose King to first baseman Jordan Pearce.  ","Miguel Vargas","Angel De Jesus",2,1,0,"ground_ball",4,2,4,2,1,0,"R","R",14,"577467.00",53,6,"N","2019-04-23"
"127.18","179.70","field_out","field_out","Devin Mann grounds out, pitcher Jorge Tavarez to first baseman David MacKinnon.  ","Devin Mann","Jorge Tavarez",1,1,2,"ground_ball",5,1,5,1,1,0,"R","R",13,"576417.00",62,8,"Y","2019-04-22"
